Time,T_ref_C,T_meas_C,PWM_percent,error_C
87 sec,50,47.3316085074464,80.7376807112906,2.67285333961917
87.1 sec,50,47.3360629017538,80.7420118071543,2.6683914925536
87.2 sec,50,47.3405098558488,80.7463357091689,2.66393709824622
87.3 sec,50,47.344949382254,80.7506524285712,2.65949014415123
87.4 sec,50,47.3493814934688,80.754961976596,2.65505061774605
87.5 sec,50,47.3538062019696,80.7592643644755,2.65061850653124
87.6 sec,50,47.35822352021,80.763559603439,2.64619379803037
87.7 sec,50,47.3626334606205,80.7678477047129,2.64177647979
87.8 sec,50,47.3670360356088,80.7721286795198,2.63736653937953
87.9 sec,50,47.3714312575602,80.7764025390787,2.63296396439116
88 sec,50,47.375819138837,80.7806692946045,2.6285687424398
88.1 sec,50,47.3801996917792,80.7849289573074,2.62418086116299
88.2 sec,50,47.3845729287042,80.7891815383932,2.6198003082208
88.3 sec,50,47.3889388619072,80.7934270490625,2.61542707129578
88.4 sec,50,47.3932975036608,80.7976655005104,2.61106113809284
88.5 sec,50,47.3976488662155,80.8018969039267,2.60670249633925
88.6 sec,50,47.4019929617999,80.8061212704952,2.60235113378447
88.7 sec,50,47.40632980262,80.8103386113936,2.59800703820014
88.8 sec,50,47.4106594008602,80.8145489377931,2.59367019737999
88.9 sec,50,47.4149817686828,80.8187522608584,2.58934059913977
89 sec,50,47.4192969182283,80.8229485917472,2.58501823131715
89.1 sec,50,47.4236048616153,80.8271379416101,2.58070308177169
89.2 sec,50,47.4279056109406,80.8313203215903,2.57639513838474
89.3 sec,50,47.4321991782796,80.8354957428234,2.57209438905939
89.4 sec,50,47.436485575686,80.8396642164371,2.56780082172038
89.5 sec,50,47.4407648151917,80.8438257535511,2.56351442431404
89.6 sec,50,47.4450369088076,80.847980365277,2.55923518480827
89.7 sec,50,47.4493018685229,80.8521280627178,2.55496309119237
89.8 sec,50,47.4535597063056,80.8562688569676,2.55069813147708
89.9 sec,50,47.4578104341022,80.8604027591119,2.54644029369445
90 sec,50,47.4620540638383,80.8645297802273,2.5421895658978
90.1 sec,50,47.4662906074183,80.8686499313806,2.53794593616166
90.2 sec,50,47.4705200767253,80.8727632236296,2.53370939258171
90.3 sec,50,47.4747424836217,80.8768696680225,2.52947992327467
90.4 sec,50,47.4789578399486,80.8809692755973,2.52525751637832
90.5 sec,50,47.4831661575266,80.8850620573826,2.52104216005137
90.6 sec,50,47.487367448155,80.8891480243962,2.51683384247345
90.7 sec,50,47.4915617236127,80.8932271876464,2.512632551845
90.8 sec,50,47.4957489956578,80.8972995581304,2.50843827638727
90.9 sec,50,47.4999292760276,80.901365146835,2.50425100434222
91 sec,50,47.5041025764388,80.9054239647364,2.50007072397244
91.1 sec,50,47.5082689085878,80.9094760227998,2.49589742356118
91.2 sec,50,47.5124282841502,80.9135213319792,2.49173109141222
91.3 sec,50,47.5165807147813,80.9175599032178,2.48757171584982
91.4 sec,50,47.5207262121161,80.9215917474471,2.48341928521869
91.5 sec,50,47.524864787769,80.9256168755874,2.47927378788395
91.6 sec,50,47.5289964533344,80.9296352985473,2.475135212231
91.7 sec,50,47.5331212203864,80.9336470272237,2.47100354666556
91.8 sec,50,47.5372391004789,80.9376520725019,2.46687877961357
91.9 sec,50,47.5413501051456,80.9416504452551,2.46276089952111
92 sec,50,47.5454542459002,80.9456421563443,2.45864989485441
92.1 sec,50,47.5495515342365,80.9496272166187,2.45454575409977
92.2 sec,50,47.5536419816282,80.9536056369149,2.45044846576349
92.3 sec,50,47.557725599529,80.9575774280573,2.44635801837184
92.4 sec,50,47.5618023993729,80.9615426008578,2.44227440047101
92.5 sec,50,47.5658723925741,80.9655011661156,2.43819760062707
92.6 sec,50,47.5699355905269,80.9694531346175,2.43412760742589
92.7 sec,50,47.5739920046059,80.9733985171373,2.4300644094731
92.8 sec,50,47.5780416461661,80.977337324436,2.42600799539407
92.9 sec,50,47.5820845265429,80.9812695672618,2.42195835383385
93 sec,50,47.586120657052,80.9851952563495,2.41791547345709
93.1 sec,50,47.5901500489896,80.9891144024212,2.41387934294802
93.2 sec,50,47.5941727136325,80.9930270161856,2.40984995101042
93.3 sec,50,47.598188662238,80.996933108338,2.40582728636753
93.4 sec,50,47.6021979060439,81.0008326895605,2.40181133776205
93.5 sec,50,47.606200456269,81.0047257705219,2.39780209395605
93.6 sec,50,47.6101963241125,81.0086123618773,2.39379954373098
93.7 sec,50,47.6141855207542,81.0124924742682,2.38980367588755
93.8 sec,50,47.6181680573552,81.0163661183225,2.38581447924575
93.9 sec,50,47.622143945057,81.0202333046545,2.38183194264479
94 sec,50,47.626113194982,81.0240940438646,2.37785605494305
94.1 sec,50,47.6300758182338,81.0279483465395,2.373886805018
94.2 sec,50,47.6340318258966,81.0317962232519,2.36992418176623
94.3 sec,50,47.637981229036,81.0356376845604,2.36596817410336
94.4 sec,50,47.6419240386983,81.03947274101,2.362018770964
94.5 sec,50,47.645860265911,81.0433014031314,2.35807596130172
94.6 sec,50,47.6497899216828,81.0471236814409,2.354139734089
94.7 sec,50,47.6537130170035,81.0509395864412,2.35021007831719
94.8 sec,50,47.6576295628442,81.0547491286203,2.34628698299646
94.9 sec,50,47.6615395701571,81.0585523184522,2.34237043715579
95 sec,50,47.6654430498758,81.0623491663966,2.33846042984288
95.1 sec,50,47.6693400129153,81.0661396828987,2.33455695012415
95.2 sec,50,47.6732304701718,81.0699238783893,2.3306599870847
95.3 sec,50,47.677114432523,81.0737017632849,2.32676952982823
95.4 sec,50,47.680991910828,81.0774733479875,2.32288556747703
95.5 sec,50,47.6848629159277,81.0812386428845,2.31900808917195
95.6 sec,50,47.688727458644,81.0849976583487,2.31513708407234
95.7 sec,50,47.6925855497808,81.0887504047384,2.31127254135601
95.8 sec,50,47.6964372001234,81.0924968923973,2.30741445021921
95.9 sec,50,47.7002824204389,81.0962371316544,2.30356279987658
96 sec,50,47.7041212214759,81.099971132824,2.2997175795611
96.1 sec,50,47.7079536139649,81.1036989062057,2.29587877852408
96.2 sec,50,47.711779608618,81.1074204620843,2.2920463860351
96.3 sec,50,47.7155992161293,81.1111358107299,2.28822039138196
96.4 sec,50,47.7194124471746,81.1148449623977,2.28440078387067
96.5 sec,50,47.7232193124115,81.1185479273282,2.28058755282544
96.6 sec,50,47.7270198224796,81.1222447157469,2.27678068758855
96.7 sec,50,47.7308139880006,81.1259353378645,2.2729801775204
96.8 sec,50,47.7346018195779,81.1296198038769,2.26918601199944
96.9 sec,50,47.7383833277971,81.1332981239648,2.26539818042214
97 sec,50,47.7421585232258,81.1369703082942,2.26161667220293
97.1 sec,50,47.7459274164137,81.1406363670161,2.25784147677422
97.2 sec,50,47.7496900178927,81.1442963102663,2.25407258358628
97.3 sec,50,47.7534463381767,81.1479501481661,2.2503099821073
97.4 sec,50,47.757196387762,81.1515978908212,2.24655366182327
97.5 sec,50,47.7609401771269,81.1552395483227,2.24280361223801
97.6 sec,50,47.7646777167322,81.1588751307464,2.23905982287308
97.7 sec,50,47.7684090170208,81.1625046481531,2.2353222832678
97.8 sec,50,47.7721340884182,81.1661281105887,2.23159098297916
97.9 sec,50,47.7758529413319,81.1697455280838,2.22786591158183
98 sec,50,47.7795655861521,81.173356910654,2.2241470586681
98.1 sec,50,47.7832720332514,81.1769622682998,2.22043441384786
98.2 sec,50,47.7869722929849,81.1805616110065,2.21672796674855
98.3 sec,50,47.7906663756899,81.1841549487445,2.21302770701514
98.4 sec,50,47.7943542916867,81.1877422914688,2.2093336243101
98.5 sec,50,47.7980360512778,81.1913236491194,2.20564570831333
98.6 sec,50,47.8017116647486,81.1948990316211,2.2019639487222
98.7 sec,50,47.8053811423669,81.1984684488836,2.19828833525141
98.8 sec,50,47.8090444943834,81.2020319108015,2.19461885763309
98.9 sec,50,47.8127017310312,81.2055894272542,2.19095550561664
99 sec,50,47.8163528625266,81.2091410081057,2.18729826896876
99.1 sec,50,47.8199978990682,81.2126866632051,2.18364713747343
99.2 sec,50,47.8236368508376,81.2162264023864,2.18000210093184
99.3 sec,50,47.8272697279994,81.2197602354682,2.17636314916239
99.4 sec,50,47.8308965407008,81.2232881722541,2.17273027200062
99.5 sec,50,47.8345172990721,81.2268102225323,2.16910345929921
99.6 sec,50,47.8381320132264,81.230326396076,2.16548270092793
99.7 sec,50,47.8417406932598,81.2338367026432,2.16186798677364
99.8 sec,50,47.8453433492515,81.2373411519768,2.1582593067402
99.9 sec,50,47.8489399912636,81.2408397538044,2.15465665074849
100 sec,50,47.8525306293414,81.2443325178384,2.15106000873637
100.1 sec,50,47.8561152735131,81.2478194537762,2.14746937065861
100.2 sec,50,47.8596939337902,81.2513005713,2.14388472648691
100.3 sec,50,47.8632666201672,81.2547758800766,2.14030606620985
100.4 sec,50,47.8668333426219,81.2582453897579,2.13673337983282
100.5 sec,50,47.8703941111154,81.2617091099805,2.13316665737807
100.6 sec,50,47.8739489355918,81.2651670503661,2.1296058888846
100.7 sec,50,47.8774978259787,81.2686192205209,2.12605106440819
100.8 sec,50,47.8810407921869,81.2720656300362,2.12250217402131
100.9 sec,50,47.8845778441105,81.275506288488,2.11895920781313
101 sec,50,47.8881089916271,81.2789412054373,2.11542215588951
101.1 sec,50,47.8916342445976,81.2823703904301,2.1118910083729
101.2 sec,50,47.8951536128664,81.2857938529969,2.10836575540237
101.3 sec,50,47.8986671062613,81.2892116026535,2.10484638713357
101.4 sec,50,47.9021747345937,81.2926236489003,2.10133289373866
101.5 sec,50,47.9056765076582,81.2960300012229,2.09782526540635
101.6 sec,50,47.9091724352334,81.2994306690915,2.09432349234179
101.7 sec,50,47.9126625270812,81.3028256619615,2.0908275647666
101.8 sec,50,47.9161467929471,81.3062149892731,2.08733747291883
101.9 sec,50,47.9196252425604,81.3095986604514,2.0838532070529
102 sec,50,47.9230978856339,81.3129766849067,2.0803747574396
102.1 sec,50,47.9265647318643,81.3163490720339,2.07690211436606
102.2 sec,50,47.9300257909317,81.3197158312131,2.07343526813572
102.3 sec,50,47.9334810725003,81.3230769718095,2.06997420906826
102.4 sec,50,47.936930586218,81.3264325031731,2.06651892749965
102.5 sec,50,47.9403743417162,81.3297824346389,2.06306941378204
102.6 sec,50,47.9438123486106,81.3331267755271,2.05962565828378
102.7 sec,50,47.9472446165005,81.3364655351428,2.05618765138938
102.8 sec,50,47.9506711549692,81.3397987227761,2.05275538349948
102.9 sec,50,47.9540919735838,81.3431263477023,2.04932884503082
103 sec,50,47.9575070818955,81.3464484191816,2.04590802641621
103.1 sec,50,47.9609164894394,81.3497649464596,2.04249291810451
103.2 sec,50,47.9643202057347,81.3530759387667,2.03908351056059
103.3 sec,50,47.9677182402845,81.3563814053184,2.03567979426531
103.4 sec,50,47.9711106025761,81.3596813553155,2.03228175971549
103.5 sec,50,47.9744973020809,81.3629757979439,2.02888939742387
103.6 sec,50,47.9778783482543,81.3662647423746,2.02550269791911
103.7 sec,50,47.9812537505359,81.3695481977638,2.02212165174573
103.8 sec,50,47.9846235183495,81.3728261732529,2.01874624946412
103.9 sec,50,47.9879876611033,81.3760986779683,2.01537648165046
104 sec,50,47.9913461881893,81.379365721022,2.01201233889673
104.1 sec,50,47.9946991089842,81.3826273115108,2.00865381181069
104.2 sec,50,47.9980464328487,81.3858834585171,2.00530089101582
104.3 sec,50,48.0013881691279,81.3891341711083,2.00195356715132
104.4 sec,50,48.0047243271515,81.3923794583372,1.99861183087205
104.5 sec,50,48.008054916233,81.395619329242,1.99527567284855
104.6 sec,50,48.0113799456709,81.3988537928458,1.99194508376697
104.7 sec,50,48.0146994247478,81.4020828581576,1.98862005432908
104.8 sec,50,48.0180133627308,81.4053065341712,1.98530057525218
104.9 sec,50,48.0213217688716,81.4085248298661,1.98198663726916
105 sec,50,48.0246246524062,81.411737754207,1.97867823112841
105.1 sec,50,48.0279220225553,81.414945316144,1.9753753475938
105.2 sec,50,48.0312138885242,81.4181475246127,1.97207797744468
105.3 sec,50,48.0345002595026,81.4213443885341,1.96878611147583
105.4 sec,50,48.0377811446649,81.4245359168145,1.96549974049744
105.5 sec,50,48.0410565531703,81.4277221183457,1.9622188553351
105.6 sec,50,48.0443264941624,81.4309030020052,1.95894344682973
105.7 sec,50,48.0475909767697,81.4340785766557,1.95567350583759
105.8 sec,50,48.0508500101054,81.4372488511456,1.95240902323027
105.9 sec,50,48.0541036032673,81.4404138343086,1.9491499898946
106 sec,50,48.0573517653382,81.4435735349643,1.94589639673268
106.1 sec,50,48.0605945053854,81.4467279619174,1.94264823466183
106.2 sec,50,48.0638318324614,81.4498771239586,1.93940549461458
106.3 sec,50,48.0670637556032,81.4530210298641,1.93616816753863
106.4 sec,50,48.0702902838329,81.4561596883954,1.9329362443968
106.5 sec,50,48.0735114261575,81.4592931083,1.92970971616706
106.6 sec,50,48.0767271915688,81.4624212983109,1.92648857384247
106.7 sec,50,48.0799375890437,81.4655442671468,1.92327280843115
106.8 sec,50,48.083142627544,81.4686620235122,1.92006241095628
106.9 sec,50,48.0863423160164,81.471774576097,1.91685737245602
107 sec,50,48.089536663393,81.4748819335771,1.91365768398357
107.1 sec,50,48.0927256785905,81.477984104614,1.91046333660704
107.2 sec,50,48.0959093705109,81.4810810978552,1.90727432140955
107.3 sec,50,48.0990877480415,81.4841729219336,1.90409062948905
107.4 sec,50,48.1022608200545,81.4872595854682,1.90091225195846
107.5 sec,50,48.1054285954072,81.4903410970637,1.8977391799455
107.6 sec,50,48.1085910829423,81.4934174653107,1.89457140459277
107.7 sec,50,48.1117482914877,81.4964886987857,1.89140891705765
107.8 sec,50,48.1149002298562,81.4995548060508,1.88825170851234
107.9 sec,50,48.1180469068464,81.5026157956544,1.88509977014376
108 sec,50,48.1211883312417,81.5056716761305,1.88195309315361
108.1 sec,50,48.1243245118112,81.5087224559992,1.87881166875828
108.2 sec,50,48.1274554573089,81.5117681437666,1.87567548818885
108.3 sec,50,48.1305811764747,81.5148087479246,1.87254454269105
108.4 sec,50,48.1337016780335,81.5178442769512,1.86941882352527
108.5 sec,50,48.1368169706957,81.5208747393105,1.86629832196649
108.6 sec,50,48.1399270631572,81.5239001434524,1.86318302930428
108.7 sec,50,48.1430319640993,81.526920497813,1.86007293684278
108.8 sec,50,48.1461316821889,81.5299358108145,1.85696803590066
108.9 sec,50,48.1492262260782,81.5329460908652,1.8538683178111
109 sec,50,48.1523156044052,81.5359513463595,1.85077377392178
109.1 sec,50,48.1553998257932,81.5389515856778,1.84768439559483
109.2 sec,50,48.1584788988512,81.5419468171869,1.84460017420682
109.3 sec,50,48.161552832174,81.5449370492395,1.84152110114875
109.4 sec,50,48.1646216343417,81.5479222901748,1.83844716782598
109.5 sec,50,48.1676853139203,81.5509025483178,1.83537836565826
109.6 sec,50,48.1707438794614,81.5538778319803,1.83231468607966
109.7 sec,50,48.1737973395023,81.5568481494598,1.82925612053859
109.8 sec,50,48.176845702566,81.5598135090403,1.82620266049773
109.9 sec,50,48.1798889771613,81.5627739189923,1.82315429743404
110 sec,50,48.1829271717828,81.5657293875723,1.82011102283872
110.1 sec,50,48.1859602949109,81.5686799230233,1.81707282821719
110.2 sec,50,48.1889883550119,81.5716255335747,1.81403970508906
110.3 sec,50,48.1920113605377,81.574566227442,1.81101164498812
110.4 sec,50,48.1950293199263,81.5775020128274,1.80798863946231
110.5 sec,50,48.1980422416016,81.5804328979194,1.80497068007367
110.6 sec,50,48.2010501339734,81.583358890893,1.80195775839837
110.7 sec,50,48.2040530054373,81.5862799999095,1.79894986602664
110.8 sec,50,48.207050864375,81.5891962331168,1.79594699456275
110.9 sec,50,48.2100437191542,81.5921075986493,1.79294913562502
111 sec,50,48.2130315781287,81.595014104628,1.78995628084576
111.1 sec,50,48.2160144496382,81.5979157591601,1.78696842187126
111.2 sec,50,48.2189923420085,81.6008125703398,1.7839855503618
111.3 sec,50,48.2219652635514,81.6037045462476,1.78100765799154
111.4 sec,50,48.2249332225651,81.6065916949506,1.77803473644857
111.5 sec,50,48.2278962273336,81.6094740245027,1.7750667774349
111.6 sec,50,48.2308542861274,81.6123515429444,1.77210377266636
111.7 sec,50,48.2338074072028,81.6152242583026,1.76914571387262
111.8 sec,50,48.2367555988026,81.6180921785913,1.76619259279721
111.9 sec,50,48.2396988691557,81.6209553118108,1.7632444011974
112 sec,50,48.2426372264774,81.6238136659483,1.76030113084427
112.1 sec,50,48.245570678969,81.6266672489779,1.75736277352262
112.2 sec,50,48.2484992348184,81.6295160688603,1.75442932103098
112.3 sec,50,48.2514229021996,81.6323601335429,1.75150076518159
112.4 sec,50,48.2543416892731,81.6351994509601,1.74857709780036
112.5 sec,50,48.2572556041857,81.6380340290329,1.74565831072685
112.6 sec,50,48.2601646550706,81.6408638756694,1.74274439581426
112.7 sec,50,48.2630688500474,81.6436889987644,1.7398353449294
112.8 sec,50,48.265968197222,81.6465094061997,1.73693114995265
112.9 sec,50,48.2688627046872,81.6493251058439,1.73403180277796
113 sec,50,48.2717523805218,81.6521361055525,1.73113729531282
113.1 sec,50,48.2746372327913,81.6549424131681,1.72824761947825
113.2 sec,50,48.2775172695478,81.6577440365201,1.72536276720873
113.3 sec,50,48.2803924988298,81.660540983425,1.72248273045225
113.4 sec,50,48.2832629286625,81.6633332616864,1.71960750117022
113.5 sec,50,48.2861285670577,81.6661208790946,1.7167370713375
113.6 sec,50,48.2889894220137,81.6689038434273,1.71387143294232
113.7 sec,50,48.2918455015155,81.6716821624492,1.71101057798632
113.8 sec,50,48.2946968135348,81.6744558439118,1.7081544984845
113.9 sec,50,48.29754336603,81.6772248955542,1.70530318646517
114 sec,50,48.3003851669461,81.6799893251022,1.70245663396998
114.1 sec,50,48.303222224215,81.6827491402691,1.69961483305386
114.2 sec,50,48.3060545457552,81.6855043487549,1.69677777578499
114.3 sec,50,48.3088821394719,81.6882549582474,1.69394545424484
114.4 sec,50,48.3117050132575,81.6910009764211,1.69111786052807
114.5 sec,50,48.3145231749907,81.693742410938,1.68829498674254
114.6 sec,50,48.3173366325374,81.6964792694474,1.68547682500932
114.7 sec,50,48.3201453937502,81.6992115595857,1.68266336746261
114.8 sec,50,48.3229494664688,81.7019392889766,1.67985460624976
114.9 sec,50,48.3257488585195,81.7046624652312,1.67705053353122
115 sec,50,48.3285435777157,81.707381095948,1.67425114148053
115.1 sec,50,48.3313336318577,81.7100951887127,1.67145642228434
115.2 sec,50,48.3341190287329,81.7128047510984,1.66866636814229
115.3 sec,50,48.3368997761156,81.7155097906658,1.66588097126709
115.4 sec,50,48.339675881767,81.7182103149627,1.66310022388442
115.5 sec,50,48.3424473534356,81.7209063315246,1.66032411823297
115.6 sec,50,48.3452141988568,81.7235978478744,1.65755264656438
115.7 sec,50,48.347976425753,81.7262848715223,1.65478580114323
115.8 sec,50,48.3507340418339,81.7289674099662,1.652023574247
115.9 sec,50,48.3534870547962,81.7316454706915,1.6492659581661
116 sec,50,48.3562354723239,81.7343190611709,1.64651294520377
116.1 sec,50,48.3589793020878,81.7369881888651,1.64376452767615
116.2 sec,50,48.3617185517464,81.7396528612219,1.64102069791217
116.3 sec,50,48.3644532289451,81.7423130856771,1.63828144825359
116.4 sec,50,48.3671833413164,81.7449688696538,1.63554677105495
116.5 sec,50,48.3699088964805,81.7476202205629,1.63281665868356
116.6 sec,50,48.3726299020445,81.7502671458031,1.63009110351948
116.7 sec,50,48.375346365603,81.7529096527603,1.62737009795547
116.8 sec,50,48.3780582947377,81.7555477488087,1.62465363439702
116.9 sec,50,48.3807656970179,81.7581814413098,1.62194170526229
117 sec,50,48.3834685800001,81.760810737613,1.6192343029821
117.1 sec,50,48.3861669512282,81.7634356450554,1.6165314199999
117.2 sec,50,48.3888608182336,81.7660561709619,1.61383304877177
117.3 sec,50,48.391550188535,81.7686723226452,1.61113918176637
117.4 sec,50,48.3942350696387,81.7712841074059,1.60844981146496
117.5 sec,50,48.3969154690382,81.7738915325323,1.60576493036132
117.6 sec,50,48.3995913942148,81.7764946053005,1.6030845309618
117.7 sec,50,48.402262852637,81.7790933329747,1.60040860578523
117.8 sec,50,48.4049298517612,81.781687722807,1.59773714736296
117.9 sec,50,48.4075923990311,81.784277782037,1.59507014823877
118 sec,50,48.4102505018779,81.7868635178928,1.59240760096893
118.1 sec,50,48.4129041677206,81.7894449375901,1.58974949812211
118.2 sec,50,48.4155534039657,81.7920220483327,1.5870958322794
118.3 sec,50,48.4181982180074,81.7945948573122,1.58444659603428
118.4 sec,50,48.4208386172275,81.7971633717086,1.5818017819926
118.5 sec,50,48.4234746089954,81.7997275986896,1.57916138277253
118.6 sec,50,48.4261062006684,81.8022875454111,1.57652539100458
118.7 sec,50,48.4287333995914,81.8048432190171,1.57389379933157
118.8 sec,50,48.431356213097,81.8073946266395,1.57126660040861
118.9 sec,50,48.4339746485055,81.8099417753985,1.56864378690304
119 sec,50,48.4365887131253,81.8124846724023,1.56602535149447
119.1 sec,50,48.4391984142522,81.8150233247475,1.56341128687473
119.2 sec,50,48.44180375917,81.8175577395186,1.56080158574783
119.3 sec,50,48.4444047551504,81.8200879237883,1.55819624082999
119.4 sec,50,48.4470014094529,81.8226138846178,1.55559524484958
119.5 sec,50,48.4495937293248,81.8251356290561,1.55299859054711
119.6 sec,50,48.4521817220015,81.8276531641409,1.55040627067518
119.7 sec,50,48.454765394706,81.8301664968978,1.54781827799854
119.8 sec,50,48.4573447546496,81.8326756343408,1.545234605294
119.9 sec,50,48.4599198090313,81.8351805834723,1.5426552453504
120 sec,40,48.2701305650383,1.68768135128295,-8.45991980903133
120.1 sec,40,48.0844467068055,3.08194334475175,-8.27013056503829
120.2 sec,40,47.9027796740023,4.44614751001167,-8.08444670680554
120.3 sec,40,47.7250428162919,5.78094207732721,-7.90277967400234
120.4 sec,40,47.551151352139,7.08696129676621,-7.72504281629192
120.5 sec,40,47.3810223285057,8.36482573970757,-7.55115135213899
120.6 sec,40,47.2145745814169,9.61514259384604,-7.38102232850573
120.7 sec,40,47.0517286973757,10.8385059518351,-7.21457458141694
120.8 sec,40,46.8924069756111,12.0354970937045,-7.05172869737568
120.9 sec,40,46.7365333911403,13.2066847631873,-6.89240697561107
121 sec,40,46.5840335586271,14.3526254380865,-6.73653339114027
121.1 sec,40,46.4348346970202,15.4738635948123,-6.58403355862712
121.2 sec,40,46.2888655949534,16.5709319672127,-6.43483469702016
121.3 sec,40,46.1460565768931,17.6443517998226,-6.28886559495339
121.4 sec,40,46.0063394700151,18.6946330956511,-6.14605657689314
121.5 sec,40,45.8696475717958,19.722274858625,-6.00633947001513
121.6 sec,40,45.7359156183025,20.7277653308029,-5.86964757179577
121.7 sec,40,45.605079753168,21.7115822244744,-5.73591561830252
121.8 sec,40,45.4770774972336,22.6741929492527,-5.60507975316805
121.9 sec,40,45.3518477188469,23.6160548342699,-5.47707749723358
122 sec,40,45.2293306048009,24.5376153455807,-5.35184771884689
122.1 sec,40,45.109467631899,25.4393122988766,-5.2293306048009
122.2 sec,40,44.9922015391337,26.3215740676134,-5.109467631899
122.3 sec,40,44.8774763004651,27.184819786649,-4.99220153913367
122.4 sec,40,44.7652370981868,28.0294595514906,-4.8774763004651
122.5 sec,40,44.6554302968659,28.855894613244,-4.76523709818682
122.6 sec,40,44.5480034178448,29.6645175693588,-4.65543029686585
122.7 sec,40,44.4429051142941,30.4557125502592,-4.54800341784485
122.8 sec,40,44.3400851468016,31.2298554019508,-4.44290511429409
122.9 sec,40,44.2394943594896,31.9873138646887,-4.3400851468016
123 sec,40,44.1410846566464,32.728447747792,-4.23949435948965
123.1 sec,40,44.0448089798615,33.4536091006883,-4.14108465664639
123.2 sec,40,43.9506212856547,34.1631423802699,-4.04480897986146
123.3 sec,40,43.8584765235872,34.8573846146394,-3.95062128565466
123.4 sec,40,43.7683306148448,35.5366655633255,-3.85847652358718
123.5 sec,40,43.6801404312831,36.2013078740417,-3.76833061484481
123.6 sec,40,43.5938637749246,36.8516272360659,-3.68014043128314
123.7 sec,40,43.5094593578976,37.4879325303106,-3.59386377492456
123.8 sec,40,43.4268867828088,38.1105259761578,-3.5094593578976
123.9 sec,40,43.3461065235379,38.7197032751262,-3.42688678280879
124 sec,40,43.2670799064472,39.3157537514405,-3.34610652353786
124.1 sec,40,43.1897690919963,39.8989604895694,-3.26707990644717
124.2 sec,40,43.1141370567535,40.4696004687961,-3.18976909199634
124.3 sec,40,43.0401475757942,41.0279446948878,-3.11413705675346
124.4 sec,40,42.9677652054804,41.5742583289251,-3.04014757579418
124.5 sec,40,42.8969552666106,42.108800813353,-2.96776520548043
124.6 sec,40,42.8276838279329,42.6318259953128,-2.89695526661055
124.7 sec,40,42.7599176900147,43.1435822473153,-2.82768382793287
124.8 sec,40,42.6936243694594,43.6443125853105,-2.75991769001469
124.9 sec,40,42.6287720834636,44.1342547842111,-2.69362436945938
125 sec,40,42.565329734708,44.613641490925,-2.62877208346364
125.1 sec,40,42.5032668965731,45.0827003349495,-2.56532973470801
125.2 sec,40,42.4425537986746,45.5416540365805,-2.50326689657305
125.3 sec,40,42.3831613127105,45.9907205127884,-2.44255379867455
125.4 sec,40,42.3250609386137,46.4301129808098,-2.38316131271055
125.5 sec,40,42.268224791002,46.8600400595057,-2.32506093861365
125.6 sec,40,42.2126255859225,47.2807058685338,-2.26822479100201
125.7 sec,40,42.1582366278797,47.6923101253812,-2.21262558592249
125.8 sec,40,42.1050317971449,48.0950482403051,-2.15823662787972
125.9 sec,40,42.0529855373385,48.4891114092262,-2.10503179714493
126 sec,40,42.0020728432802,48.8746867046177,-2.05298553733849
126.1 sec,40,41.9522692491017,49.2519571644346,-2.00207284328022
126.2 sec,40,41.9035508166152,49.6211018791259,-1.95226924910175
126.3 sec,40,41.855894123933,49.9822960767687,-1.90355081661524
126.4 sec,40,41.8092762543326,50.3357112063674,-1.85589412393303
126.5 sec,40,41.7636747853617,50.6815150193561,-1.80927625433257
126.6 sec,40,41.7190677781787,51.0198716493426,-1.7636747853617
126.7 sec,40,41.6754337671223,51.3509416901341,-1.71906777817868
126.8 sec,40,41.6327517495068,51.6748822720784,-1.67543376712229
126.9 sec,40,41.591001175637,51.9918471367598,-1.63275174950679
127 sec,40,41.5501619390386,52.3019867100837,-1.59100117563698
127.1 sec,40,41.5102143668996,52.6054481737849,-1.55016193903864
127.2 sec,40,41.4711392107169,52.902375535394,-1.51021436689957
127.3 sec,40,41.4329176371461,53.1929096966944,-1.47113921071691
127.4 sec,40,41.3955312190472,53.4771885207037,-1.43291763714611
127.5 sec,40,41.3589619267243,53.7553468972091,-1.39553121904721
127.6 sec,40,41.323192119354,54.0275168068914,-1.35896192672433
127.7 sec,40,41.2882045365983,54.2938273840639,-1.32319211935397
127.8 sec,40,41.2539822903993,54.5544049780602,-1.28820453659831
127.9 sec,40,41.2205088569496,54.8093732132967,-1.25398229039926
128 sec,40,41.1877680688371,55.0588530480399,-1.22050885694957
128.1 sec,40,41.1557441073583,55.3029628319074,-1.18776806883707
128.2 sec,40,41.124421494998,55.5418183621272,-1.1557441073583
128.3 sec,40,41.0937850880706,55.7755329385848,-1.12442149499797
128.4 sec,40,41.0638200695207,56.0042174176828,-1.09378508807058
128.5 sec,40,41.0345119418787,56.2279802650388,-1.06382006952074
128.6 sec,40,41.0058465203681,56.4469276070465,-1.03451194187875
128.7 sec,40,40.9778099261619,56.6611632813258,-1.00584652036815
128.8 sec,40,40.9503885797838,56.8707888860837,-0.977809926161854
128.9 sec,40,40.9235691946529,57.0759038284113,-0.950388579783805
129 sec,40,40.8973387707659,57.2766053715391,-0.923569194652856
129.1 sec,40,40.8716845885175,57.472988681073,-0.897338770765941
129.2 sec,40,40.8465942026519,57.6651468702331,-0.871684588517454
129.3 sec,40,40.8220554363472,57.8531710441174,-0.846594202651943
129.4 sec,40,40.7980563754251,58.03715034301,-0.82205543634722
